code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600489,中金黄金,黄金,北京,79.14,34.51,34.51,3970576.75,1609219.75,1201852.13,415878.34,1.21,0.118,3.88,3.22,20030814,509521.06,1.48,-33.82,454.37,12.34,2.0,259218
000017,深中华A,文教休闲,深圳,2172.4,3.03,5.51,6341.91,5631.66,381.31,62783.43,1.14,0.004,0.03,435.25,19920331,-119800.97,-2.17,-13.91,286.64,9.63,1.73,53355
603569,长久物流,仓储物流,北京,57.83,0.4,4.0,292205.41,220297.91,10231.98,54737.69,1.37,0.63,4.27,10.3,20160810,55913.07,1.4,0.0,0.0,15.1,8.76,28803
600258,首旅酒店,酒店餐饮,北京,94.9,2.31,6.8,1730173.75,182856.63,272058.81,4449.81,0.07,0.231,5.31,5.5,20000601,72345.46,1.06,361.51,133.6,94.5,3.48,17950
002658,雪迪龙,环境保护,北京,53.28,3.04,6.05,197814.66,153258.05,15641.23,24627.42,0.41,0.321,2.84,6.02,20120309,75932.36,1.26,-0.42,-26.25,48.11,19.43,49054
600435,北方导航,专用机械,北京,615.19,14.89,14.89,472588.91,306325.0,97818.8,7449.38,0.05,0.029,1.39,12.74,20030704,41940.73,0.28,8.3,11.19,26.16,2.14,144138
600086,东方金钰,服饰,湖北,52.73,10.57,13.5,879988.31,795297.63,25598.34,63123.63,0.47,0.163,2.2,5.22,19970606,95256.21,0.71,-26.03,-24.45,13.77,4.45,68056
603098,森特股份,装修装饰,北京,55.95,0.63,4.0,245483.63,212496.34,16541.36,46800.65,1.17,0.61,3.98,7.26,20161216,60488.58,1.51,58.19,19.46,25.76,12.2,45828
002843,泰嘉股份,钢加工,湖南,157.18,0.35,1.4,45768.3,21018.17,21532.0,3406.09,0.24,0.205,3.72,11.56,20170120,21476.49,1.53,0.0,0.0,39.48,15.57,64884
002504,弘高创意,装修装饰,北京,29.89,3.88,10.26,536126.25,516301.66,1270.78,18667.13,0.18,0.219,1.05,8.32,20101118,79203.61,0.77,4.62,3.18,19.45,7.66,60693
002767,先锋电子,电器仪表,浙江,141.29,0.38,1.5,75132.13,71172.38,1479.45,28725.41,1.92,0.217,4.25,9.63,20150612,16621.14,1.11,3.5,-18.64,38.05,15.01,21124
601111,中国国航,空运,北京,19.18,85.22,145.25,22412820.0,1932238.25,14891006.0,1650953.13,1.14,0.55,5.26,1.71,20060818,3344846.0,2.3,4.62,0.59,23.48,5.98,206610
300083,劲胜精密,元器件,广东,127.18,11.28,14.32,958994.81,556973.88,170382.23,361730.69,2.53,0.056,3.56,2.65,20100520,-4321.03,-0.03,46.14,138.97,22.26,2.25,58538
002574,明牌珠宝,服饰,浙江,125.98,5.28,5.28,492148.09,357996.66,14805.92,165098.69,3.13,0.083,5.82,1.79,20110422,78691.86,1.49,-36.06,-28.69,10.26,1.3,30000
002807,江阴银行,银行,江苏,46.8,2.09,17.67,10408489.0,0.0,56869.3,71443.8,0.4,0.48,4.95,4.16,20160902,249814.09,1.41,-1.39,-4.49,0.0,31.5,40421
002406,远东传动,汽车配件,河南,49.81,3.97,5.61,251797.09,148925.98,65062.21,89304.5,1.59,0.149,3.94,2.52,20100518,66673.63,1.19,1.48,7.27,31.19,11.85,63931
002155,湖南黄金,黄金,湖南,102.19,9.96,12.02,648942.63,197000.98,226749.92,129106.65,1.07,0.119,3.59,3.4,20070816,154800.38,1.29,17.07,482.3,15.76,2.12,123035
002361,神剑股份,化工原料,安徽,55.79,5.77,8.63,245627.45,160130.92,38767.35,48468.42,0.56,0.125,2.07,4.48,20100303,39059.98,0.45,10.41,31.42,25.43,11.27,63816
002035,华帝股份,家用电器,广东,45.96,3.2,3.64,324961.69,221878.02,57566.88,40460.23,1.11,0.56,4.36,7.77,20040901,69770.86,1.92,18.41,51.69,41.17,6.45,8349
000917,电广传媒,影视音像,湖南,70.38,10.62,14.18,2143970.75,752328.88,595021.56,614536.06,4.34,0.151,7.58,1.87,19990325,243579.55,1.72,34.27,-37.6,28.77,4.11,137618
600647,同达创业,综合类,上海,44.66,1.39,1.39,58900.13,39672.28,1968.67,68.08,0.0,0.537,2.59,12.34,19930504,18673.3,1.34,-54.64,14.3,22.33,203.33,18594
600988,赤峰黄金,黄金,内蒙,53.62,6.1,7.13,365371.47,137864.02,81330.3,91889.56,1.29,0.214,3.2,4.78,20040414,63442.1,0.89,41.53,57.16,32.05,11.51,85898
300164,通源石油,石油开采,陕西,185.4,3.07,4.4,210010.3,88389.11,31282.48,78098.97,1.77,0.05,3.39,2.73,20110113,21250.89,0.48,-37.09,147.32,45.68,5.5,16297
002569,步森股份,服饰,浙江,0.0,1.37,1.4,64842.11,50837.35,9910.32,31881.38,2.28,-0.199,3.5,16.55,20110412,323.61,0.02,-17.33,-232.77,31.77,-11.36,6190
600187,国中水务,水务,黑龙江,634.44,14.56,16.54,415801.63,98052.46,77085.09,133762.0,0.81,0.01,1.76,3.53,19981111,-26344.99,-0.16,-24.62,113.73,33.92,4.52,169929
600116,三峡水利,水力发电,重庆,54.39,8.88,9.93,465167.59,107399.36,267792.38,76290.06,0.77,0.233,2.47,5.13,19970804,61005.3,0.61,-4.43,11.64,30.56,18.39,93799
002690,美亚光电,专用机械,安徽,45.83,3.26,6.76,218054.45,185311.88,21949.21,39673.51,0.59,0.322,2.87,6.86,20120731,64782.69,0.96,12.93,2.11,52.06,33.85,23540
000786,北新建材,其他建材,北京,23.89,13.78,17.89,1434932.75,473804.75,680270.13,304224.41,1.7,0.79,5.8,2.7,19970606,501487.56,2.8,8.01,30.57,34.18,14.36,51757
300208,恒顺众昇,电气设备,山东,40.32,6.08,7.67,239703.77,124962.97,19520.77,8336.76,0.11,0.274,1.85,7.96,20110426,56599.73,0.74,-9.63,-24.48,44.37,24.94,35434
300152,科融环境,环境保护,江苏,0.0,7.13,7.13,324450.94,215194.45,31766.01,50663.28,0.71,-0.042,2.05,4.25,20101229,20468.72,0.29,-18.2,-235.19,24.2,-5.13,56000
002108,沧州明珠,塑料,河北,37.4,6.14,6.42,363139.47,216305.59,86574.6,96023.57,1.5,0.79,4.23,6.72,20070124,97768.81,1.52,27.1,127.05,32.86,17.63,58055
600215,长春经开,园区开发,吉林,327.39,4.65,4.65,344483.38,227551.59,4582.41,97851.52,2.1,0.032,5.23,2.71,19990909,78911.5,1.7,104.51,124.46,24.31,5.89,34061
002711,欧浦智网,仓储物流,广东,58.61,3.01,6.6,323111.22,200124.81,26199.82,95.23,0.0,0.242,2.24,8.45,20140127,72922.68,1.1,73.61,65.59,16.51,7.81,35051
002392,北京利尔,其他建材,北京,39.24,6.5,11.99,487851.56,361389.0,39684.9,99308.53,0.83,0.117,2.5,2.46,20100423,73868.25,0.62,2.54,-2.24,36.56,10.06,79674
002413,雷科防务,通信设备,江苏,160.62,7.08,10.93,366808.06,184266.06,5490.56,189499.8,1.73,0.059,3.13,4.02,20100528,37255.18,0.34,-80.61,20.04,53.14,21.7,65618
300335,迪森股份,供气供热,广东,53.41,2.62,3.62,261611.55,113293.57,50770.75,32498.34,0.9,0.352,2.92,6.44,20120710,34799.19,0.96,25.8,44.81,35.56,12.02,9714
603060,国检集团,建筑施工,北京,69.88,0.55,2.2,76181.61,28858.69,22803.7,0.0,0.0,0.386,2.36,15.23,20161109,19252.86,0.88,0.0,0.0,49.65,18.72,50580
300042,朗科科技,电脑设备,深圳,113.96,1.12,1.34,90364.4,64799.28,4693.93,60245.71,4.51,0.251,6.47,5.89,20100108,11066.63,0.83,25.5,79.68,15.5,8.72,7772
000418,小天鹅Ａ,家用电器,江苏,23.36,4.39,6.32,1888598.63,1732786.63,97085.93,119149.01,1.88,1.858,9.46,4.59,19970328,375651.78,5.94,24.39,27.84,25.86,7.19,16226
600803,新奥股份,农药化肥,河北,29.65,9.86,9.86,1837569.75,473565.81,513137.66,-17347.63,-0.18,0.526,4.61,3.38,19940103,357535.31,3.63,13.01,-35.62,26.7,8.11,18111
002802,洪汇新材,化工原料,江苏,132.39,0.27,1.08,56769.01,40347.55,10842.82,23470.68,2.17,0.44,4.95,13.01,20160629,17256.21,1.6,0.0,0.0,32.33,17.55,14776
600477,杭萧钢构,钢加工,浙江,32.12,9.55,10.57,649570.25,542410.81,67907.72,26852.85,0.25,0.283,1.87,6.47,20031110,60056.35,0.57,2.86,155.12,30.38,11.04,54483
600421,仰帆控股,机械基件,湖北,0.0,1.96,1.96,7687.56,2464.7,3849.65,19584.88,1.0,-0.005,0.02,836.48,20040607,-41482.51,-2.12,-11.4,-1065.97,12.86,-4.86,8701
603239,浙江仙通,汽车配件,浙江,63.93,0.23,0.9,110804.88,83181.17,22526.11,48157.51,5.34,2.22,9.73,10.94,20161230,26235.8,2.91,38.24,71.17,46.56,25.62,8271
002259,升达林业,家居用品,四川,566.2,6.08,7.52,396053.91,229862.7,128787.67,72209.81,0.96,0.013,2.13,4.51,20080716,10343.74,0.14,196.25,-2.37,15.02,0.89,31873
000975,银泰资源,铅锌,内蒙,77.76,8.79,10.82,489521.69,94393.61,66183.86,205086.94,1.9,0.203,3.5,4.51,20000608,42678.65,0.39,4.24,-11.4,77.27,28.83,28037
600633,浙报传媒,出版业,浙江,44.13,11.88,13.02,931954.38,288662.56,49930.69,329917.22,2.53,0.51,4.97,4.17,19930304,176984.17,1.36,2.6,0.32,34.47,17.23,41726
300203,聚光科技,环境保护,浙江,42.2,4.49,4.53,476650.44,296624.94,24009.3,96031.75,2.12,0.556,5.67,5.53,20110415,112378.27,2.48,33.01,62.44,52.28,19.16,11591
002209,达 意 隆,轻工机械,广东,0.0,1.59,1.95,162717.61,108741.47,42629.9,22514.35,1.15,-0.134,3.25,6.0,20080130,18255.4,0.94,-2.18,-375.94,23.26,-4.49,10894
603577,汇金通,钢加工,山东,88.51,0.29,1.17,101383.6,73521.3,20522.25,24119.0,2.07,0.395,5.96,7.82,20161222,17820.59,1.53,0.0,0.0,28.09,10.96,27115
300021,大禹节水,农业综合,甘肃,217.5,1.66,3.19,217007.02,170689.73,28035.22,71030.15,2.23,0.066,3.98,4.79,20091030,21584.25,0.68,3.3,19.52,23.09,2.91,17783
600082,海泰发展,园区开发,天津,0.0,6.33,6.46,346905.81,333576.38,3929.85,41259.05,0.64,-0.075,2.64,3.1,19970620,54834.91,0.85,7.06,-840.95,3.62,-8.39,48254
002237,恒邦股份,黄金,山东,42.06,8.16,9.1,1189449.88,785430.13,314283.28,98226.96,1.08,0.214,4.05,2.96,20080520,171242.02,1.88,13.76,16.31,5.91,1.67,79757
603012,创力集团,专用机械,上海,59.53,4.24,6.37,332924.53,271325.0,25822.47,86021.5,1.35,0.131,3.78,2.76,20150320,81730.11,1.28,-13.6,-18.66,38.45,13.32,31965
000967,盈峰环境,电气设备,浙江,55.21,4.45,7.27,583000.75,367496.5,35102.82,181982.81,2.5,0.34,4.76,3.46,20000330,40031.59,0.55,24.07,258.31,18.86,6.61,19322
603568,伟明环保,环境保护,浙江,48.18,1.31,6.81,345229.53,79897.81,9561.32,18117.82,0.27,0.377,2.71,8.94,20150528,91895.25,1.35,0.9,14.22,65.0,50.09,27589
600463,空港股份,园区开发,北京,177.45,3.0,3.0,291894.56,193790.63,3779.63,63739.06,2.12,0.094,4.66,3.58,20040318,39335.46,1.31,11.2,23.86,20.55,3.97,12832
000669,金鸿能源,供气供热,吉林,37.74,4.79,4.86,1180164.88,271824.25,421221.56,178997.97,3.68,0.359,8.05,2.24,19961210,156705.52,3.22,-10.88,-19.69,35.35,10.98,26431
300252,金信诺,电气设备,深圳,61.59,2.66,4.44,406356.91,291424.16,33741.05,124278.92,2.8,0.47,4.9,5.53,20110818,45658.98,1.03,31.57,41.07,27.33,9.69,11038
300165,天瑞仪器,电器仪表,江苏,68.63,2.95,4.62,176588.38,142885.47,12729.82,76782.93,1.66,0.114,3.3,3.17,20110125,24626.39,0.53,27.27,29.99,53.73,18.66,23303
002565,顺灏股份,造纸,上海,83.24,6.84,6.87,366981.66,162481.91,62065.05,75228.35,1.09,0.084,2.86,3.26,20110318,49005.65,0.71,-3.49,-32.07,29.61,5.07,31786
002376,新北洋,电脑设备,山东,49.81,5.72,6.31,372723.56,170908.95,78263.75,64222.1,1.02,0.23,3.67,3.97,20100323,86115.61,1.36,33.83,27.74,41.7,13.02,35615
603686,龙马环卫,专用机械,福建,46.09,1.06,2.72,264577.31,230660.45,17351.65,34065.9,1.25,0.79,4.39,8.14,20150126,55937.38,2.05,44.8,40.16,30.88,9.53,17643
000950,*ST建峰,农药化肥,重庆,0.0,5.99,5.99,561675.94,89352.85,407710.72,107012.7,1.79,-0.916,1.93,5.21,19990916,-62811.63,-1.05,-26.95,-149.71,-6.44,-29.12,30356
000597,东北制药,化学制药,辽宁,276.96,4.39,4.75,978998.13,503996.66,325322.84,177761.06,3.75,0.05,4.88,2.85,19960523,-3914.87,-0.08,25.56,106.19,31.56,0.49,37343
002363,隆基机械,汽车配件,山东,78.0,3.86,3.86,270201.56,148001.88,86632.67,108003.26,2.8,0.156,4.81,2.53,20100305,34735.76,0.9,6.15,8.33,17.54,4.09,34812
300388,国祯环保,环境保护,安徽,65.18,1.46,3.06,497671.81,157117.91,23065.84,74169.7,2.43,0.27,4.76,4.67,20140801,50075.19,1.64,25.55,83.96,33.63,8.59,24545
300011,鼎汉技术,运输设备,北京,141.36,3.74,5.3,324300.34,158830.41,48637.35,94454.18,1.78,0.118,4.0,5.53,20091030,60433.01,1.14,-13.09,-57.13,40.26,9.63,27773
603588,高能环境,环境保护,北京,70.55,2.43,3.31,443183.19,224838.27,15561.29,91407.06,2.76,0.48,5.95,5.6,20141229,78115.59,2.36,53.63,47.09,27.43,10.0,13615
000958,东方能源,火力发电,河北,33.18,3.33,5.51,530161.63,99823.88,377167.03,180145.72,3.27,0.513,4.71,3.61,19991223,16723.36,0.3,-7.01,-36.52,22.02,11.87,39468
000409,山东地矿,综合类,山东,2533.36,3.58,4.73,635064.19,259263.02,87590.88,46365.14,0.98,0.004,2.39,6.12,19960627,19491.84,0.41,207.98,-87.27,16.47,0.1,35868
002199,东晶电子,元器件,浙江,306.32,1.32,2.43,66033.46,29217.4,28241.35,51555.8,2.12,0.067,1.89,10.81,20071221,-31893.35,-1.31,-23.87,105.9,1.83,6.3,10447
002310,东方园林,建筑施工,北京,71.34,14.16,26.77,1953557.25,1556353.63,82554.32,21320.36,0.08,0.193,2.66,6.91,20091127,361757.56,1.35,46.39,97.02,28.87,10.32,82965
600750,江中药业,中成药,江西,29.72,3.0,3.0,306574.72,174715.95,62692.88,55067.53,1.84,1.266,8.72,4.31,19960923,159525.13,5.32,-39.87,3.47,70.87,24.31,26001
600325,华发股份,区域地产,广东,34.68,10.63,11.77,11819542.0,11162634.0,68179.57,562723.19,4.78,0.323,10.31,1.45,20040225,495913.34,4.21,123.73,27.91,28.6,4.93,36411
600178,东安动力,汽车配件,黑龙江,78.83,4.62,4.62,436173.19,230668.84,37246.65,85990.03,1.86,0.17,3.96,3.38,19981014,26311.77,0.57,101.2,235.16,12.27,3.09,34356
002554,惠博普,石油开采,北京,60.45,6.24,10.71,416768.28,209138.66,37327.21,51098.1,0.48,0.099,1.95,4.07,20110225,53949.13,0.5,-26.67,4.31,34.93,14.95,41772
600685,中船防务,船舶,广东,710.09,5.49,14.14,4626858.5,3057749.0,1090671.38,686786.63,4.86,0.05,7.32,4.89,19931028,117365.76,0.83,-8.5,-27.56,7.01,0.31,59479
601212,白银有色,铜,甘肃,308.32,6.98,69.73,4036600.75,2054398.25,536928.69,324990.94,0.47,0.032,1.83,7.25,20170215,279442.88,0.4,0.0,0.0,2.37,0.47,526296
601126,四方股份,电气设备,北京,31.46,8.13,8.13,552299.25,409274.41,63460.8,140896.19,1.73,0.364,4.73,2.42,20101231,141373.81,1.74,-5.04,-14.0,40.03,9.43,27948
600696,*ST匹凸,区域地产,上海,0.0,3.41,3.41,54706.32,45876.05,440.02,4094.84,0.12,-1.35,0.13,64.07,19931206,-36916.96,-1.08,139.76,-348.89,8.16,-911.2,56911
300446,乐凯新材,化工原料,河北,52.72,0.75,1.23,54306.82,39667.35,10960.96,3560.34,0.29,0.879,4.05,11.45,20150423,29583.65,2.41,8.3,9.38,63.33,41.3,13117
601718,际华集团,服饰,北京,33.95,38.57,38.57,2588604.0,1321166.13,308328.78,431168.0,1.12,0.199,3.53,2.56,20100816,540796.31,1.4,23.31,-27.05,7.49,4.14,186993
300362,天翔环境,环境保护,四川,119.07,1.88,4.35,347799.19,229867.17,50932.87,110455.17,2.54,0.25,4.14,5.2,20140121,20554.59,0.47,70.21,164.06,40.21,10.53,17173
600886,国投电力,水力发电,北京,11.64,67.86,67.86,19883628.0,1336194.13,12589430.0,647237.0,0.95,0.502,4.14,1.88,19960118,1402043.88,2.07,-9.23,-24.84,52.83,15.4,256080
600233,圆通速递,仓储物流,辽宁,52.13,3.3,28.21,1021228.19,649806.81,121917.85,594119.19,2.11,0.43,2.78,8.64,20000608,139824.8,0.5,43.53,90.74,14.35,8.56,54812
300422,博世科,环境保护,广西,105.38,0.7,1.42,229756.59,130750.9,9715.85,67436.56,4.74,0.49,7.0,6.63,20150217,20125.95,1.41,64.26,45.79,27.19,7.56,16081
600777,新潮能源,综合类,山东,0.0,23.77,40.51,625147.69,277133.69,8147.68,428520.91,1.06,-0.018,1.35,2.61,19961121,-6213.18,-0.02,-48.16,-1.35,11.46,-44.93,53372
601179,中国西电,电气设备,陕西,34.48,51.26,51.26,3419528.75,2603983.5,478807.94,1152898.63,2.25,0.147,3.61,1.88,20100128,158462.22,0.31,6.03,35.35,29.29,8.62,168463
600282,南钢股份,普钢,江苏,43.46,38.76,39.62,3430164.5,943243.19,2189819.25,61269.9,0.15,0.089,1.71,2.27,20000919,143587.13,0.36,8.64,114.54,10.18,1.46,148155
600055,万东医疗,医疗保健,北京,116.89,3.46,3.86,204138.25,131910.41,20525.01,92078.38,2.38,0.116,4.42,4.1,19970519,31698.9,0.82,8.01,77.37,40.43,7.96,20931
002508,老板电器,家用电器,浙江,30.73,7.16,7.3,641520.25,539660.56,85219.32,61050.61,0.84,1.67,5.66,8.98,20101123,247509.3,3.39,27.56,45.32,57.31,20.83,15000
000519,中兵红箭,矿物制品,湖南,404.49,5.83,14.03,508104.91,270299.84,158449.84,102379.5,0.73,0.033,4.1,4.36,19931008,211952.05,1.51,-10.51,-78.03,21.99,4.42,85471
002684,猛狮科技,电气设备,广东,1887.99,2.15,3.78,493354.09,222612.88,101151.07,98512.15,2.6,0.014,4.55,7.65,20120612,16185.9,0.43,150.93,65.22,21.97,0.57,21773
600608,*ST沪科,普钢,上海,0.0,3.18,3.29,19282.07,14779.05,3160.04,43903.6,1.34,-0.072,-0.04,-309.88,19920327,-82784.28,-2.52,38.27,-168.01,2.23,-9.05,46055
300433,蓝思科技,元器件,湖南,66.06,2.06,21.82,2238809.25,811055.5,1096996.88,320686.31,1.47,0.38,6.24,5.14,20150318,753157.13,3.45,-16.6,-26.65,25.7,7.46,45796
002581,未名医药,生物制药,山东,45.67,2.84,6.6,249081.63,136243.36,41733.73,135471.23,2.05,0.409,3.52,7.08,20110520,67995.11,1.03,73.68,84.8,76.42,30.84,23110
300456,耐威科技,元器件,北京,377.42,0.71,1.85,153156.77,58477.36,17361.27,91056.45,4.92,0.1,7.21,6.64,20150514,23332.78,1.26,68.62,-14.66,36.99,11.83,9542
600985,雷鸣科化,化工原料,安徽,38.96,2.63,2.63,200738.91,72443.24,40410.46,43458.93,1.65,0.331,4.71,3.65,20040428,43834.53,1.67,-12.85,25.23,43.78,14.63,19555
600416,湘电股份,电气设备,湖南,122.0,7.03,9.46,1987680.63,1493498.5,163212.84,484715.44,5.12,0.17,6.81,2.63,20020718,46683.48,0.49,15.24,118.61,13.13,1.27,36893
600159,大龙地产,区域地产,北京,49.04,8.3,8.3,283331.13,248306.97,5281.15,34338.73,0.41,0.122,2.68,2.23,19980526,102562.11,1.24,66.02,69.43,29.5,9.1,48329
600531,豫光金铅,铅锌,河南,112.23,8.86,10.9,875768.81,605611.31,204998.88,17574.0,0.16,0.056,1.61,5.17,20020730,22154.2,0.2,15.16,245.56,5.51,0.65,125373
600037,歌华有线,影视音像,北京,30.74,11.68,13.92,1508384.25,872849.38,386567.44,654837.5,4.71,0.521,9.12,1.76,20010208,334844.75,2.41,3.77,7.79,26.56,27.21,76744
002680,长生生物,生物制药,江苏,38.1,2.88,9.69,403773.78,336598.66,45900.51,98388.65,1.01,0.438,3.68,4.54,20120605,156936.38,1.62,27.96,44.98,79.06,41.74,18873
600621,华鑫股份,全国地产,上海,48.94,5.24,5.24,437548.19,283537.72,13822.07,21753.25,0.42,0.294,3.76,3.83,19921202,98045.15,1.87,66.79,18.27,63.56,25.31,41302
601028,玉龙股份,钢加工,江苏,0.0,7.83,7.85,302611.19,206761.56,52739.38,90588.13,1.15,-0.378,2.92,3.57,20111107,47674.94,0.61,-25.5,-332.06,13.51,-21.05,52157
000897,津滨发展,区域地产,天津,196.93,16.17,16.17,669981.06,637135.81,975.6,30965.06,0.19,0.029,0.8,7.13,19990422,-69289.96,-0.43,20.64,125.15,37.73,5.27,117931
600836,界龙实业,广告包装,上海,0.0,6.53,6.63,340428.34,223824.95,56971.93,10020.8,0.15,-0.017,1.3,7.57,19940224,9151.12,0.14,12.33,-160.17,16.36,-0.63,80269
002229,鸿博股份,广告包装,福建,0.0,2.12,3.35,249680.77,143734.92,63056.3,106316.02,3.17,-0.036,4.88,5.08,20080508,18950.9,0.57,28.16,-5.56,30.65,-2.04,38519
300275,梅安森,软件服务,重庆,0.0,1.13,1.68,84803.52,46026.03,13268.34,24766.63,1.48,-0.287,3.21,10.07,20111102,11054.24,0.66,-0.63,-1.36,39.88,-51.19,6100
300156,神雾环保,环境保护,北京,50.62,7.2,10.1,503214.0,432923.81,20117.92,35107.55,0.35,0.699,2.5,14.17,20110107,110188.5,1.09,157.28,289.47,34.45,22.58,22023
600891,秋林集团,百货,黑龙江,21.44,3.84,6.18,423853.19,384119.66,20024.28,150007.92,2.43,0.322,4.69,1.96,19960325,69229.18,1.12,11.28,49.5,12.06,5.63,47846
002755,东方新星,建筑施工,北京,3869.73,0.35,1.01,68409.93,63530.88,3499.25,14137.3,1.4,0.008,5.0,8.02,20150515,23398.8,2.31,-48.84,-95.92,13.42,0.74,21214
300207,欣旺达,元器件,深圳,38.15,7.2,12.93,832886.25,567642.5,148945.3,6518.85,0.05,0.36,1.76,7.54,20110421,103145.86,0.8,24.42,38.44,15.19,5.59,46106
600328,兰太实业,化工原料,内蒙,72.38,4.38,4.38,670975.31,161213.16,380970.03,100464.1,2.29,0.138,4.51,2.95,20001222,43441.76,0.99,4.84,329.71,29.26,3.4,30723
300585,奥联电子,汽车配件,江苏,91.65,0.2,0.8,35248.01,21864.56,9719.71,5280.45,0.66,0.461,3.83,14.7,20161229,10740.83,1.34,17.13,24.91,41.03,16.78,36518
600539,ST狮头,水泥,山西,0.0,2.3,2.3,91056.36,13139.25,67513.11,54635.78,2.38,-0.167,1.92,10.08,20010824,-37103.15,-1.61,68.38,-301.79,7.95,-34.64,9532
600881,亚泰集团,水泥,吉林,106.09,18.95,26.0,5173116.5,2628000.25,1235186.5,614238.31,2.36,0.045,4.47,1.42,19951115,222503.3,0.86,-7.4,129.16,24.62,1.44,141289
600482,中国动力,电气设备,河北,55.65,5.31,17.39,3951957.25,3097070.0,515840.56,1938556.25,11.15,0.71,14.63,2.35,20040714,411436.09,2.37,15.54,16.23,17.39,5.17,30660
601899,紫金矿业,黄金,福建,41.68,158.04,215.41,8921770.0,2414021.0,3253061.0,670335.69,0.31,0.085,1.29,2.76,20080425,1806891.75,0.84,6.12,11.12,11.5,2.33,918639
002062,宏润建设,建筑施工,浙江,32.08,9.42,11.03,1334640.63,1097495.25,108688.52,4002.9,0.04,0.211,2.29,2.96,20060816,104123.3,0.94,3.41,10.36,11.41,2.65,38625
300187,永清环保,环境保护,湖南,79.3,5.95,6.49,282999.69,173611.13,11027.3,38357.48,0.59,0.122,2.15,5.96,20110308,36833.98,0.57,63.05,1.18,20.15,8.23,23912
600764,中电广通,通信设备,北京,389.2,3.3,3.3,90179.96,30543.09,8351.53,3656.28,0.11,0.063,1.53,21.35,19961104,6024.96,0.18,-21.15,7238.08,25.25,9.23,15534
300003,乐普医疗,医疗保健,北京,47.53,14.14,17.82,950044.81,414309.28,110558.72,114439.82,0.64,0.39,3.17,5.71,20091030,223435.3,1.25,25.25,30.4,60.95,19.59,24853
600322,天房发展,区域地产,天津,0.0,11.06,11.06,3036503.25,2878856.0,11104.96,220524.2,1.99,-0.244,3.86,1.7,20010910,66405.36,0.6,5.01,-783.03,26.94,-15.1,83408
600970,中材国际,建筑施工,江苏,37.63,16.83,17.54,2779972.0,2200255.25,192086.81,103192.55,0.59,0.292,3.91,2.81,20050412,364412.56,2.08,-15.88,-23.02,12.24,2.69,64304
002672,东江环保,环境保护,广东,31.03,4.37,8.87,818914.88,271169.31,139722.55,51891.55,0.58,0.62,3.71,5.04,20120426,189298.05,2.13,8.91,60.53,36.12,20.4,44855
600643,爱建集团,多元金融,上海,32.45,14.34,14.37,1566329.75,365568.56,48701.65,255416.84,1.78,0.432,4.44,3.15,19930426,197931.7,1.38,47.6,11.87,39.07,116.7,74952
601908,京运通,半导体,北京,33.26,19.93,19.97,1004753.81,336492.06,424014.94,290489.56,1.45,0.151,3.15,2.12,20110908,127665.4,0.64,8.73,40.32,38.71,21.92,47964
002227,奥 特 迅,电气设备,深圳,0.0,2.2,2.2,97565.11,70271.56,15057.76,31058.26,1.41,-0.038,3.51,6.56,20080506,18468.82,0.84,3.47,-69.33,33.18,-3.52,36227
300400,劲拓股份,专用机械,深圳,117.91,0.59,1.2,55607.81,47988.03,4703.01,8372.94,0.7,0.25,3.4,11.59,20141010,18125.67,1.51,9.41,14.59,39.39,13.29,10861
002667,鞍重股份,工程机械,辽宁,0.0,0.91,1.36,84044.3,59189.3,10292.82,32896.12,2.42,-0.079,5.5,4.09,20120329,24908.27,1.83,-51.48,-155.74,38.06,-17.89,9438
